Date;Day;Session;Video #;Videolink;Videolength;Timestamp;Timelink;Player Level;Stronghold Level;Tag;Action;Info;Shortage1;Shortage2;Shortage3;Ended1;Ended2;Limits;New expirience;Offer Time;Team Power;Name;Level;Rarity;Stage2;Provimce;Stage;Result;Gems;Gems+;Gems-;Gems Balance
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:13:13;0:13:13;1;2;Tutorial;Ascend Heroes;;;;;;;;1;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:13:15;0:13:15;1;2;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:13:18;0:13:18;1;2;Hero;Ascend;;;;;;;;;;930;Sharan;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:13:28;0:13:28;1;2;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:13:33;0:13:33;1;2;Campaign;Start Battle;;;;;;;;1;;;;;;1-5;1;5;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:13:36;0:13:36;1;2;Tutorial;Enemy Special Skill;;;;;;;;1;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:00;0:15:00;1;2;Campaign;Finish Battle;;;;;;;;1;;;;;;1-5;1;5;Victory;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:05;0:15:05;1;2;Campaign;Dialog Start;;;;;;;;;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:14;0:15:14;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:14;0:15:14;1;2;Tutorial;Forge;;;;;;;;1;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:15;0:15:15;1;2;Building;Start;;;;;;;;1;;;Forge;0;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:17;0:15:17;1;2;Building;Finish;;;;;;;;;;;Forge;1;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:17;0:15:17;1;2;Craft;Start;;;;;;;;1;;;Minor Healing Potion;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:21;0:15:21;1;2;Craft;Speed Up;;;;;;;;1;;;Minor Healing Potion;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:22;0:15:22;1;2;Craft;Finish;;;;;;;;;;;Minor Healing Potion;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:24;0:15:24;1;2;Campaign;Dialog Start;;;;;;;;;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:27;0:15:27;1;2;Tutorial;Mission Reward;;;;;;;;;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:28;0:15:28;1;2;Missions;Start;;;;;;;;;;;;;;;;;;;0;0;100
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:29;0:15:29;1;2;Missions;Reward;;;;;;;;;;;;;;;;;;3;3;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:32;0:15:32;1;2;Campaign;Dialog Start;;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:37;0:15:37;1;2;Campaign;Map;;;;;;;;1;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:41;0:15:41;1;2;Campaign;Start;;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:42;0:15:42;1;2;Tutorial;Put Healing Potion;;;;;;;;1;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:44;0:15:44;1;2;Campaign;Edit Battle Items Start;;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:48;0:15:48;1;2;Campaign;Edit Battle Items Finish;;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:49;0:15:49;1;2;Campaign;Start Battle;;;;;;;;;;;;;;2-1;2;1;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:15:57;0:15:57;1;2;Tutorial;Use Healing Potion;;;;;;;;1;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:17:26;0:17:26;1;2;Campaign;Finish Battle;Игрок ознакамливается с игрой и обучается основным механикам. До этого момента было обучение;;;;;;;;;;;;;2-1;2;1;Victory;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:17:32;0:17:32;1;2;Campaign;New Hero;;;;;;;;;;;Sharan;1;1;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:17:33;0:17:33;1;2;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:17:38;0:17:38;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:17:39;0:17:39;1;2;Offers;Ninja Offers Part 1/5 $2.99;Появление в игре нового ивента и призыва с новыми героями;;;;;;;1;4d 22h;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:17:39;0:17:39;1;2;Offers;Ninja Offers Part 1/5 50 Gems;Появление в игре нового ивента и призыва с новыми героями;;;;;;;;4d 22h;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:17:55;0:17:55;1;2;Summon;Pop-up;напоминание о тематическом призыве;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:17:55;0:17:55;1;2;Summon;Start;Смотрела героев в новом призыве;;;;;;;1;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:18:55;0:18:55;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:18:55;0:18:55;1;2;Hero;Start;бесило что горит цифра над ярлыком;;;;;;;;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:01;0:19:01;1;2;Player;Profile Start;смотрю сколько осталось до конца уровня;;;;;;;1;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:04;0:19:04;1;2;Mail;Start;;;;;;;;1;;;;;;;;;;;0;0;103
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:08;0:19:08;1;2;Mail;Reward ;for start to play in game;;;;;;;;;;;;;;;;;5;5;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:14;0:19:14;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:16;0:19:16;1;2;Shop;Start;Правила записи;;;;;;;1;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:18;0:19:18;1;2;VIP;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:24;0:19:24;1;2;Shop;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:26;0:19:26;1;2;VIP;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:19:29;0:19:29;1;2;Shop;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:21:02;0:21:02;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:21:04;0:21:04;1;2;Offers;Ninja Offers Part 1/5 $2.99;сама открыла;;;;;;;;4d 22h;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:21:37;0:21:37;1;2;Offers;Ninja Offers Part 1/5 50 Gems;сама открыла;;;;;;;;4d 22h;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:21:40;0:21:40;1;2;Summon;Start;;;;;;;;1(просмотр призыва с войсками из ивента);;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:21:56;0:21:56;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:22:00;0:22:00;1;2;Inventory;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:22:08;0:22:08;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:22:11;0:22:11;1;2;Raid;Ranking Top 100 Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:26;0:23:26;1;2;Raid;Pop-up;Alliance ranking unlocks on 4 Level;;;;;;Player Level;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:26;0:23:26;1;2;Raid;Ranking Top 100 Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:29;0:23:29;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:36;0:23:36;1;2;Building;Start;;;;;;;;1;;;Watchtower;0;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:38;0:23:38;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:49;0:23:49;1;2;Train;Start;;;;;;;;;;;Common;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:51;0:23:51;1;2;Building;Finish;;;;;;;;;;;Watchtower;1;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:55;0:23:55;1;2;Tutorial;Advice about raids;;;;;;;;1;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:23:56;0:23:56;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:00;0:24:00;1;2;Watchtower;Start;;;;;;;;1;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:08;0:24:08;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:16;0:24:16;1;2;Building;Start;;;;;;;;;;;Iron Storage;0;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:18;0:24:18;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:21;0:24:21;1;2;Building;Finish;;;;;;;;;;;Iron Storage;1;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:24;0:24:24;1;2;Building;Start;;;;;;;;1;;;Farm;0;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:25;0:24:25;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:29;0:24:29;1;2;Building;Finish;;;;;;;;;;;Farm;1;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:35;0:24:35;1;2;Mystic Vision;Start;;;;;;;;1;;;;;;;;;;;0;0;108
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:24:57;0:24:57;1;2;Mystic Vision;Finish;;;;;;;;;;;;;;;;;;2;2;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:03;0:25:03;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:07;0:25:07;1;2;Gathering;Iron;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:09;0:25:09;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:12;0:25:12;1;2;Inventory;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:15;0:25:15;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:21;0:25:21;1;2;Watchtower;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:26;0:25:26;1;2;Raid;Start;Bronze. С самого начала игрок находится в бронзовой лиге;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:33;0:25:33;1;2;Raid;Ranking Top 100 Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:35;0:25:35;1;2;Raid;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:44;0:25:44;1;2;Raid;Enemy Search;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:25:50;0:25:50;1;2;Raid;Start Battle;;;;;;;;1;;930;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:26:32;0:26:32;1;2;Raid;Finish Battle;;;;;;;;;;930;;;;;;;Defeat;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:26:43;0:26:43;1;2;Raid;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:26:47;0:26:47;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:26:55;0:26:55;1;2;Building;Start;;;;;;;;1;;;Food Storage;0;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:26:55;0:26:55;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:26:59;0:26:59;1;2;Building;Finish;;;;;;;;;;;Food Storage;1;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:01;0:27:01;1;2;Building;Start;;;;;;;;;;;Farm;0;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:02;0:27:02;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:05;0:27:05;1;2;Building;Finish;;;;;;;;;;;Farm;1;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:07;0:27:07;1;2;Building;Start;;;;;;;;;;;Farm;0;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:08;0:27:08;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:12;0:27:12;1;2;Building;Finish;;;;;;;;;;;Farm;1;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:13;0:27:13;1;2;Player;Profile Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:34;0:27:34;1;2;Shop;Start; Случайно перешла в магазин через меню аваторов;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:38;0:27:38;1;2;Player;Profile Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:40;0:27:40;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:45;0:27:45;1;2;Player;Pop-up;Chat unlocks on 4 Level;;;;;;Player Level;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:46;0:27:46;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:54;0:27:54;1;2;Building;Start;;;;;Food;;;1;;;Mine;1;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:55;0:27:55;1;2;Gathering;Iron;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:27:56;0:27:56;1;2;Base;Start;;;;;;;;;;;;;;;;;;;0;0;110
14.10.2020;1;1;1,1;https://youtu.be/fee6_4ikGMw?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;1:02:17;0:28:00;0:28:00;1;2;Missions;Start;;;;;;;;;;;;;;;;;;;0;0;110
