Date;Day;Session;Video #;Videolink;Videolength;Timestamp;Timelink;Player Level;Stronghold Level;Tag;Action;Info;Shortage1;Shortage2;Ended1;Ended2;Limits;New Experience;Offer Time;Team Power;Name;Level;Rarity;Stage;Result;Gems;Gems+;Gems-;Gems Balance
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:08:00;0:08:00;1;2;Tutorial;Start Campaign;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:08:02;0:08:02;1;2;Tutorial;Edit Team;стрелка указывает на действие;;;;;;1;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:08:05;0:08:05;1;2;Campaign;Edit Team Start;стрелка указывает на действие;;;;;;1;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:08:08;0:08:08;1;2;Campaign;Edit Team Finish;заменили одного героя по обучению;;;;;;1;;912;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:08:09;0:08:09;1;2;Campaign;Start Battle;стрелка указывает на действие;;;;;;;;;;;;1-3;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:08:11;0:08:11;1;2;Tutorial;Hero Special Skill;Minor Healing;;;;;;1;;;;;;1-3;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:36;0:09:36;1;2;Campaign;Finish Battle;;;;;;;;;;;;;1-3;Victory;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:38;0:09:38;1;2;Tutorial;Push Next;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:38;0:09:38;1;2;Campaign;Map;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:39;0:09:39;1;2;Tutorial;Level Up Heroes;стрелка указывает на действие;;;;;;1;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:41;0:09:41;1;2;Hero;Start;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:43;0:09:43;1;2;Tutorial;Hero Level Up;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:44;0:09:44;1;2;Hero;Level Up;навык не улучшился;;;;;;1;;914;Sharan;3;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:58;0:09:58;1;2;Tutorial;Push Ok;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:59;0:09:59;1;2;Campaign;Map;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:09:59;0:09:59;1;2;Tutorial;Start Campaign;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:10:03;0:10:03;1;2;Campaign;Start Battle;;;;;;;;;;;;;1-4;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:29;0:11:29;1;2;Campaign;Finish Battle;;;;;;;;;;;;;1-4;Victory;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:31;0:11:31;1;2;Tutorial;Push Next;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:33;0:11:33;1;2;Campaign;Map;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:33;0:11:33;1;2;Tutorial;Ascend Heroes;;;;;;;1;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:35;0:11:35;1;2;Hero;Start;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:38;0:11:38;1;2;Hero;Ascend;повышение на вторую звезду;;;;;;1;;930;Sharan;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:48;0:11:48;1;2;Tutorial;Push Ok;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:50;0:11:50;1;2;Campaign;Map;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:51;0:11:51;1;2;Tutorial;Start Campaign;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:55;0:11:55;1;2;Campaign;Start Battle;;;;;;;1;;;;;;1-5;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:11:58;0:11:58;1;2;Tutorial;Enemy Special Skill;Mana Bar;;;;;;1;;;;;;1-5;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:12:47;0:12:47;1;2;Campaign;Finish Battle;;;;;;;1;;;;;;1-5;Victory;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:12:50;0:12:50;1;2;Tutorial;Push Next;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:12:51;0:12:51;1;2;Campaign;Dialog Start;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:12:57;0:12:57;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:12:58;0:12:58;1;2;Tutorial;Building;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:12:59;0:12:59;1;2;Tutorial;Forge;стрелка указывает на действие;;;;;;1;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:00;0:13:00;1;2;Building;Start;;;;;;;1;;;Forge;0;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:01;0:13:01;1;2;Building;Finish;само ускорило строительство;;;;;;;;;Forge;1;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:01;0:13:01;1;2;Tutorial;Craft;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:02;0:13:02;1;2;Craft;Start;;;;;;;1;;;Minor Healing Potion;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:05;0:13:05;1;2;Tutorial;Speed Up;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:05;0:13:05;1;2;Craft;Speed Up;;;;;;;;;;Minor Healing Potion;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:06;0:13:06;1;2;Craft;Finish;;;;;;;;;;Minor Healing Potion;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:06;0:13:06;1;2;Tutorial;Push Collect;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:08;0:13:08;1;2;Campaign;Dialog Start;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:11;0:13:11;1;2;Tutorial;Mission Reward;стрелка указывает на действие;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:13;0:13:13;1;2;Missions;Start;;;;;;;;;;;;;;;;0;0;100
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:14;0:13:14;1;2;Missions;Reward;;;;;;;;;;;;;;;3;3;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:16;0:13:16;1;2;Missions;Start;предлагает отследить прогресс выполнения и перенестись на нужную локацию;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:18;0:13:18;1;2;Campaign;Dialog Start;;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:23;0:13:23;1;2;Campaign;Map;новая провинция. Разблокирована ачивка в плей играх;;;;;;1;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:30;0:13:30;1;2;Tutorial;Put Healing Potion;стрелка указывает на действие;;;;;;1;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:33;0:13:33;1;2;Campaign;Edit Battle Items Start;;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:35;0:13:35;1;2;Campaign;Edit Battle Items Finish;;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:38;0:13:38;1;2;Campaign;Start Battle;;;;;;;;;;;;;2-1;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:13:45;0:13:45;1;2;Tutorial;Use Healing Potion;;;;;;;1;;;;;;2-1;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:20;0:15:20;1;2;Campaign;Finish Battle;;;;;;;;;;;;;2-1;Victory;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:22;0:15:22;1;2;Campaign;New Hero;;;;;;;;;;Sharan;1;1;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:23;0:15:23;1;2;Campaign;New Hero;;;;;;;1;;;Sigrunn;1;1;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:24;0:15:24;1;2;Campaign;Map;полная энергия, обучение окончено;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:29;0:15:29;1;2;Offers;Halloween Offers Day 2 $9.99;Pop-Up по окончанию обучения;;;;;;1;20h 13m;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:40;0:15:40;1;2;Summon;Pop-Up;Pop-Up напоминание о тематическом призыве;;;;;;1;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:42;0:15:42;1;2;Summon;Start;Нажала на кнопку GO что бы посмотреть что будет;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:45;0:15:45;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:15:48;0:15:48;1;2;Summon;Start;горела надпись New, зашал посмотреть какие призывы доступны;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:16:00;0:16:00;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:16:02;0:16:02;1;2;Mail;Start;;;;;;;1;;;;;;;;;0;0;103
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:16:03;0:16:03;1;2;Mail;Reward;Welcom to Empire & Puzzles;;;;;;1;;;;;;;;5;5;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:16:07;0:16:07;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:16:10;0:16:10;1;2;Hero;Start;открыла для сводки данных;blank;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:16:13;0:16:13;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:16:17;0:16:17;1;2;VIP;Start;игрок ознакомился с условиями Випа;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:16:25;0:16:25;1;2;Shop;Start;ознакомился с текущими паками в магазине, не весь магазин посмотрела;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:22;0:17:22;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:24;0:17:24;1;2;Inventory;Start;открыла для сводки данных;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:33;0:17:33;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:34;0:17:34;1;2;Offers;Halloween Offers Day 2 $9.99;сама открыла;;;;;;;20h 11m;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:35;0:17:35;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:36;0:17:36;1;2;Base;Pop-Up;Quests unlocked on level 10;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:37;0:17:37;1;2;Base;Pop-Up;Raiding possible after building Watchtower;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:39;0:17:39;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:42;0:17:42;1;2;Building;Start;rebuilding;;;;;;1;;;Watchtower;0;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:43;0:17:43;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:49;0:17:49;1;2;Gathering;Iron;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:50;0:17:50;1;2;Base;Start;ждет окончания постройки;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:57;0:17:57;1;2;Building;Finish;;;;;;;;;;Watchtower;1;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:58;0:17:58;1;2;Base;Pop-Up;Raids Unlocked;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:58;0:17:58;1;2;Raid;Joined to League;Bronze;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:17:59;0:17:59;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:18:03;0:18:03;1;2;Watchtower;Start;изучает новую постройку;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:18:06;0:18:06;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:18:08;0:18:08;1;2;Raid;Start;смотрит меню рейдов;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:18:12;0:18:12;1;2;Raid;Ranking Top 100 Start;;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:18:52;0:18:52;1;2;Raid;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:18:56;0:18:56;1;2;Raid;Enemy Search;читает о сопернике, насколько он сильный, прокачанный;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:05;0:19:05;1;2;Base;Start;передумала сражаться, слабая команда;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:11;0:19:11;1;2;Mystic Vision;Start;за просмотр видео может выпасть какая-то награда из представленных;;;;;;1;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:16;0:19:16;1;2;Mystic Vision;Finish;игрок не смотрел рекламу;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:17;0:19:17;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:19;0:19:19;1;2;Building;Start;;;;;;;;;;Food Storage;0;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:20;0:19:20;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:27;0:19:27;1;2;Building;Finish;;;;;;;;;;Food Storage;1;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:28;0:19:28;1;2;Building;Start;;;;;;;;;;Farm;0;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:30;0:19:30;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:35;0:19:35;1;2;Building;Finish;;;;;;;;;;Farm;1;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:36;0:19:36;1;2;Building;Start;;;;;;;;;;Iron Storage;0;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:37;0:19:37;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:42;0:19:42;1;2;Building;Finish;;;;;;;;;;Iron Storage;1;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:43;0:19:43;1;2;Building;Start;;;;;;;;;;Farm;0;;;;;0;0;108
27.10.2020;1;1;1,1;https://youtu.be/orua1CzWdZU?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:32:35;0:19:44;0:19:44;1;2;Base;Start;;;;;;;;;;;;;;;;0;0;108
